epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,961.212,1.95644,1.00427,0.76515,0.7443,0.80228,0.82019,0.34776,2.28294,1.22055,0.85832,0.00121591,0.00121591,0.00121591
43,980.91,1.96031,1.06746,0.79473,0.78674,0.77555,0.78281,0.34965,2.10825,1.23916,0.86154,0.00120491,0.00120491,0.00120491
44,1000.61,1.94967,0.98976,0.75912,0.8033,0.85993,0.83673,0.38744,2.18766,1.22985,0.85535,0.00119391,0.00119391,0.00119391
45,1020.51,1.95647,1.07589,0.82393,0.82555,0.81099,0.82649,0.39025,2.19458,1.21597,0.86873,0.0011829,0.0011829,0.0011829
46,1040.09,2.00223,1.05968,0.76202,0.82705,0.825,0.81674,0.33118,2.21717,1.23329,0.85744,0.0011719,0.0011719,0.0011719
47,1059.7,2.00574,1.03973,0.79473,0.81943,0.87273,0.87087,0.40117,2.02956,1.1849,0.84166,0.0011609,0.0011609,0.0011609
48,1079.96,1.993,1.05947,0.81507,0.75127,0.80227,0.79914,0.37147,2.15361,1.19601,0.85264,0.0011499,0.0011499,0.0011499
49,1099.59,1.85341,0.99273,0.763,0.82433,0.83498,0.85211,0.39005,2.12914,1.1414,0.85329,0.00113889,0.00113889,0.00113889
50,1119.28,1.818,0.96926,0.79641,0.77415,0.73989,0.79753,0.3894,2.16049,1.16766,0.86388,0.00112789,0.00112789,0.00112789
51,1139.39,1.93082,0.99542,0.7966,0.84885,0.77862,0.81956,0.37358,2.17359,1.12691,0.86907,0.00111689,0.00111689,0.00111689
52,1159.36,1.95678,1.04151,0.78496,0.77383,0.75841,0.73702,0.34128,2.16611,1.22421,0.86581,0.00110589,0.00110589,0.00110589
53,1181.74,1.83957,0.87156,0.79283,0.8336,0.76246,0.83275,0.33219,2.2285,1.13555,0.86229,0.00109489,0.00109489,0.00109489
54,1204.24,1.9571,0.99421,0.83276,0.83839,0.83864,0.82655,0.37761,2.16052,1.14286,0.85822,0.00108388,0.00108388,0.00108388
55,1226.45,1.84205,0.89595,0.79794,0.81348,0.83636,0.79669,0.34609,2.21885,1.16689,0.86725,0.00107288,0.00107288,0.00107288
56,1248.73,1.77605,0.8879,0.73491,0.75436,0.82204,0.79515,0.3692,2.18249,1.11792,0.87428,0.00106188,0.00106188,0.00106188
57,1271.03,2.11448,0.96003,0.8142,0.76087,0.79091,0.80055,0.36402,2.18036,1.17226,0.86793,0.00105088,0.00105088,0.00105088
58,1293.2,1.79874,0.86062,0.73282,0.78125,0.69941,0.76105,0.30621,2.30175,1.27239,0.86206,0.00103987,0.00103987,0.00103987
59,1315.67,1.90151,0.92468,0.8248,0.82254,0.85929,0.83998,0.4026,2.04573,1.18005,0.84586,0.00102887,0.00102887,0.00102887
60,1338.09,1.76885,0.97105,0.76532,0.86693,0.83636,0.84829,0.37172,2.08355,1.19356,0.85491,0.00101787,0.00101787,0.00101787
61,1360.36,1.92616,1.04321,0.80112,0.83551,0.81293,0.82148,0.34248,2.10708,1.2036,0.85343,0.00100687,0.00100687,0.00100687
62,1382.5,1.80471,0.92918,0.76995,0.84711,0.81136,0.81842,0.40162,2.05205,1.13644,0.84862,0.000995866,0.000995866,0.000995866
63,1404.63,1.85368,0.93752,0.78228,0.8305,0.81364,0.83987,0.3863,2.10817,1.20709,0.84279,0.000984864,0.000984864,0.000984864
64,1426.89,1.85107,0.92833,0.78684,0.81071,0.86136,0.83253,0.35768,2.08496,1.16469,0.85148,0.000973861,0.000973861,0.000973861
65,1449.22,1.85309,0.98579,0.81208,0.80417,0.81318,0.83137,0.39641,2.02641,1.1869,0.84329,0.000962859,0.000962859,0.000962859
66,1471.33,1.69819,0.85632,0.76502,0.82867,0.85472,0.85671,0.40361,2.11865,1.1648,0.85353,0.000951857,0.000951857,0.000951857
67,1494.08,1.80495,0.86077,0.7661,0.88467,0.79939,0.87168,0.41206,2.10197,1.13106,0.86123,0.000940855,0.000940855,0.000940855
68,1516.65,1.79137,0.89837,0.79228,0.77329,0.84039,0.82463,0.39601,2.07139,1.08863,0.85887,0.000929853,0.000929853,0.000929853
69,1538.52,1.69809,0.83374,0.73718,0.78721,0.86136,0.83986,0.43161,1.99563,1.15689,0.84377,0.00091885,0.00091885,0.00091885
70,1561.16,1.85878,0.95593,0.79253,0.80862,0.85645,0.83658,0.40872,2.11042,1.17901,0.84924,0.000907848,0.000907848,0.000907848
71,1583.35,1.85647,0.86519,0.79962,0.82434,0.85598,0.814,0.36663,2.13528,1.16741,0.85924,0.000896846,0.000896846,0.000896846
72,1605.53,1.73218,0.85586,0.73946,0.78378,0.80227,0.77664,0.34075,2.103,1.22081,0.8613,0.000885844,0.000885844,0.000885844
73,1627.99,1.88587,0.92309,0.80395,0.82902,0.84437,0.80819,0.3646,2.13732,1.15463,0.86523,0.000874842,0.000874842,0.000874842
74,1650.25,1.67751,0.82164,0.75944,0.8737,0.79993,0.81497,0.39672,2.10131,1.10758,0.85589,0.000863839,0.000863839,0.000863839
75,1672.42,1.83572,0.81364,0.7508,0.84307,0.82823,0.83359,0.40558,2.09864,1.15043,0.85149,0.000852837,0.000852837,0.000852837
76,1694.6,1.73721,0.8545,0.77431,0.8424,0.88409,0.8642,0.41672,2.07597,1.08052,0.84704,0.000841835,0.000841835,0.000841835
77,1716.89,1.73632,0.81398,0.78507,0.82055,0.85,0.83343,0.4011,2.04955,1.09165,0.8529,0.000830833,0.000830833,0.000830833
78,1739.45,1.72792,0.83438,0.77733,0.81717,0.85,0.8323,0.40055,2.05199,1.12578,0.84828,0.000819831,0.000819831,0.000819831
79,1761.61,1.83514,0.88317,0.75967,0.85195,0.82409,0.8339,0.38837,2.09332,1.10809,0.85393,0.000808828,0.000808828,0.000808828
80,1783.72,1.77208,0.88162,0.79734,0.8768,0.81926,0.82871,0.39405,2.08574,1.06672,0.86351,0.000797826,0.000797826,0.000797826
81,1806.31,1.72583,0.86764,0.78433,0.91094,0.82955,0.87977,0.44538,2.03477,1.07939,0.8506,0.000786824,0.000786824,0.000786824
82,1828.78,1.71816,0.79619,0.74638,0.8508,0.86783,0.85789,0.41513,2.09208,1.08734,0.85157,0.000775822,0.000775822,0.000775822
83,1850.77,1.78401,0.79255,0.74517,0.80113,0.83888,0.81643,0.36009,2.28368,1.22968,0.86716,0.00076482,0.00076482,0.00076482
84,1873.08,1.67476,0.794,0.77271,0.9148,0.80597,0.87341,0.42543,2.02346,1.09214,0.84466,0.000753817,0.000753817,0.000753817
85,1893.27,1.75638,0.86062,0.76416,0.8079,0.8,0.83902,0.39582,2.05074,1.1044,0.85041,0.000742815,0.000742815,0.000742815
