epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1064.79,2.03023,1.02081,0.78538,0.8243,0.78318,0.83313,0.3797,2.17406,1.20579,0.85856,0.00121591,0.00121591,0.00121591
43,1090.74,2.014,0.99957,0.79764,0.67556,0.81167,0.74068,0.28979,2.27111,1.31002,0.87007,0.00120491,0.00120491,0.00120491
44,1114.05,1.95282,0.98305,0.76895,0.84859,0.75891,0.80357,0.33381,2.35476,1.36635,0.87591,0.00119391,0.00119391,0.00119391
45,1137.29,1.94602,0.98137,0.80943,0.82443,0.83636,0.80443,0.35831,2.15746,1.18827,0.86291,0.0011829,0.0011829,0.0011829
46,1160.23,2.00528,0.99193,0.77207,0.82062,0.84121,0.8189,0.34695,2.20232,1.1588,0.86286,0.0011719,0.0011719,0.0011719
47,1183.3,1.99842,0.98932,0.7901,0.83768,0.84627,0.83972,0.32888,2.18573,1.17496,0.86462,0.0011609,0.0011609,0.0011609
48,1206.63,1.88623,0.8956,0.79458,0.85818,0.82826,0.84957,0.37765,2.06892,1.12616,0.85357,0.0011499,0.0011499,0.0011499
49,1231.13,1.84045,0.93258,0.77332,0.83792,0.8227,0.84864,0.35569,2.1385,1.18173,0.85958,0.00113889,0.00113889,0.00113889
50,1254.75,1.88803,0.8536,0.79545,0.82808,0.82119,0.86001,0.37331,2.11784,1.1249,0.85686,0.00112789,0.00112789,0.00112789
51,1280.32,2.02124,1.02895,0.81525,0.77231,0.73636,0.73955,0.32477,2.26595,1.2229,0.85626,0.00111689,0.00111689,0.00111689
52,1306.54,1.89269,0.94639,0.76472,0.86031,0.79977,0.86751,0.36849,2.09938,1.22219,0.84364,0.00110589,0.00110589,0.00110589
53,1329.72,1.87743,0.87306,0.77057,0.77704,0.7588,0.81069,0.34039,2.23962,1.32999,0.8582,0.00109489,0.00109489,0.00109489
54,1353.29,1.97395,1.02782,0.82599,0.85374,0.80227,0.85425,0.44262,1.98077,1.1513,0.8447,0.00108388,0.00108388,0.00108388
55,1377.43,1.86998,0.91098,0.78554,0.78144,0.80751,0.82255,0.39794,2.0151,1.14123,0.8473,0.00107288,0.00107288,0.00107288
56,1401.3,1.78576,0.86248,0.73914,0.76823,0.84545,0.80841,0.38197,2.02712,1.15223,0.85196,0.00106188,0.00106188,0.00106188
57,1424.62,2.01353,0.92009,0.80338,0.84882,0.81877,0.85043,0.41482,2.00825,1.28559,0.84973,0.00105088,0.00105088,0.00105088
58,1448.19,1.82659,0.86822,0.75978,0.83118,0.73819,0.80447,0.38206,2.07541,1.29801,0.85098,0.00103987,0.00103987,0.00103987
59,1474.45,1.91171,0.85059,0.82043,0.84564,0.79446,0.83849,0.40587,2.01857,1.15844,0.85684,0.00102887,0.00102887,0.00102887
60,1498.1,1.84434,0.924,0.76542,0.79914,0.85244,0.8491,0.37867,1.97851,1.26374,0.83857,0.00101787,0.00101787,0.00101787
