epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,443.374,1.82875,0.97037,0.70455,0.73034,0.65,0.62024,0.2017,2.34721,1.41787,0.87969,0.00120491,0.00120491,0.00120491
44,453.003,1.70797,0.94745,0.64759,0.77394,0.725,0.69798,0.24824,2.2887,1.22899,0.88523,0.00119391,0.00119391,0.00119391
45,462.711,1.9289,0.9289,0.73179,0.64636,0.725,0.61314,0.19442,2.36287,1.52114,0.8885,0.0011829,0.0011829,0.0011829
46,472.184,1.75762,0.92634,0.67481,0.57195,0.73509,0.63235,0.2678,2.22025,1.57901,0.87525,0.0011719,0.0011719,0.0011719
47,482.054,2.02868,0.95903,0.76607,0.71354,0.69707,0.62564,0.24463,2.19577,1.33197,0.86626,0.0011609,0.0011609,0.0011609
48,491.587,1.78246,0.88177,0.70139,0.63095,0.725,0.58807,0.22232,2.25912,1.32936,0.87997,0.0011499,0.0011499,0.0011499
49,501.003,1.71326,0.8723,0.74062,0.68373,0.7,0.63801,0.26443,2.18006,1.29173,0.88533,0.00113889,0.00113889,0.00113889
50,510.674,1.77081,0.82331,0.73506,0.73735,0.69636,0.65829,0.21902,2.32638,1.47051,0.90893,0.00112789,0.00112789,0.00112789
51,519.957,1.81741,0.92352,0.70956,0.60708,0.638,0.62748,0.26039,2.2234,1.42249,0.89271,0.00111689,0.00111689,0.00111689
52,530.424,1.76859,0.91436,0.65063,0.61541,0.69717,0.6539,0.21808,2.27384,1.45657,0.89441,0.00110589,0.00110589,0.00110589
53,539.879,1.74029,0.90471,0.69239,0.63211,0.675,0.63842,0.25383,2.24503,1.39303,0.89037,0.00109489,0.00109489,0.00109489
54,549.238,1.70787,0.83919,0.66978,0.65905,0.71818,0.66992,0.25083,2.23963,1.39399,0.89394,0.00108388,0.00108388,0.00108388
55,558.712,1.69947,0.83117,0.71477,0.64029,0.725,0.64386,0.21433,2.32606,1.54311,0.89569,0.00107288,0.00107288,0.00107288
56,567.247,1.86245,0.97262,0.74293,0.66082,0.6779,0.6521,0.23894,2.17525,1.375,0.88332,0.00106188,0.00106188,0.00106188
57,576.408,1.83044,0.90067,0.74791,0.60672,0.725,0.61285,0.22506,2.21523,1.42764,0.88375,0.00105088,0.00105088,0.00105088
58,585.61,1.7189,0.8651,0.68706,0.59907,0.65,0.57336,0.16043,2.44858,1.52846,0.89479,0.00103987,0.00103987,0.00103987
59,594.649,1.78404,0.85367,0.66855,0.63822,0.65,0.58512,0.15755,2.47684,1.60124,0.89461,0.00102887,0.00102887,0.00102887
60,604.042,1.83255,0.88871,0.73756,0.68369,0.77776,0.73819,0.28682,2.18167,1.33394,0.86726,0.00101787,0.00101787,0.00101787
61,613.808,1.77672,0.79387,0.70521,0.73438,0.725,0.69074,0.26632,2.23937,1.32803,0.87714,0.00100687,0.00100687,0.00100687
62,625.478,1.82749,0.89821,0.73437,0.77335,0.68733,0.67352,0.25075,2.30003,1.35382,0.88866,0.000995866,0.000995866,0.000995866
63,634.419,1.6956,0.84341,0.66671,0.7197,0.775,0.73022,0.26084,2.22929,1.22867,0.88191,0.000984864,0.000984864,0.000984864
64,643.637,1.79927,0.79841,0.72474,0.71499,0.69781,0.61549,0.17772,2.33294,1.50825,0.87818,0.000973861,0.000973861,0.000973861
65,652.842,1.71336,0.95761,0.72702,0.62554,0.775,0.70332,0.25698,2.12586,1.44176,0.86356,0.000962859,0.000962859,0.000962859
