epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,917.748,2.03769,0.90187,0.71742,0.85224,0.8488,0.84697,0.39459,2.14241,1.15265,0.85914,0.00121591,0.00121591,0.00121591
43,941.5,2.11736,1.01425,0.72835,0.7248,0.73781,0.69404,0.267,2.46754,1.44688,0.89375,0.00120491,0.00120491,0.00120491
44,964.845,2.08797,0.96945,0.72657,0.75844,0.84535,0.79816,0.35544,2.21335,1.13888,0.86755,0.00119391,0.00119391,0.00119391
45,987.967,2.00556,0.91064,0.72815,0.78353,0.77265,0.77089,0.36359,2.17408,1.30209,0.86453,0.0011829,0.0011829,0.0011829
46,1011.05,1.93077,0.90285,0.74807,0.842,0.84535,0.83811,0.41758,1.93669,1.18468,0.85598,0.0011719,0.0011719,0.0011719
47,1034.69,1.9422,0.90974,0.71378,0.69747,0.77338,0.74228,0.3706,2.20301,1.31022,0.86886,0.0011609,0.0011609,0.0011609
48,1057.78,1.85791,0.91437,0.73034,0.82695,0.77128,0.7793,0.37444,2.14487,1.35321,0.86888,0.0011499,0.0011499,0.0011499
49,1080.8,1.86599,0.82718,0.68736,0.79654,0.83372,0.80384,0.38738,2.07021,1.19256,0.85182,0.00113889,0.00113889,0.00113889
50,1103.76,1.86437,0.82886,0.71221,0.7772,0.85698,0.80257,0.38002,2.05566,1.21473,0.84614,0.00112789,0.00112789,0.00112789
51,1126.82,2.03346,0.84978,0.69576,0.79266,0.84659,0.81076,0.36422,2.26743,1.2453,0.86721,0.00111689,0.00111689,0.00111689
52,1149.84,1.94655,0.88172,0.71603,0.82615,0.83462,0.81623,0.39306,2.13665,1.1347,0.85291,0.00110589,0.00110589,0.00110589
53,1172.85,1.8204,0.86722,0.69844,0.82811,0.83203,0.79785,0.35427,2.18997,1.25255,0.86506,0.00109489,0.00109489,0.00109489
