epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,764.452,1.95066,0.79209,0.73843,0.83845,0.79891,0.80711,0.35032,2.23353,1.24921,0.88434,0.00121591,0.00121591,0.00121591
43,782.052,2.00162,0.87077,0.70097,0.83149,0.79884,0.75615,0.30975,2.3612,1.28609,0.89452,0.00120491,0.00120491,0.00120491
44,799.523,1.77682,0.75936,0.69757,0.86497,0.81323,0.79294,0.34557,2.20485,1.16842,0.88016,0.00119391,0.00119391,0.00119391
45,817.218,1.93775,0.79989,0.70731,0.83112,0.79884,0.76352,0.33591,2.19216,1.21226,0.86439,0.0011829,0.0011829,0.0011829
46,835.438,1.96252,0.78733,0.74293,0.84386,0.81221,0.79712,0.35601,2.21864,1.24285,0.86084,0.0011719,0.0011719,0.0011719
47,853.273,1.97889,0.80645,0.73513,0.79898,0.80654,0.79934,0.36004,2.1958,1.2154,0.85766,0.0011609,0.0011609,0.0011609
48,870.793,2.01608,0.85001,0.72881,0.83941,0.87035,0.8428,0.3904,2.2196,1.1194,0.86011,0.0011499,0.0011499,0.0011499
49,888.508,1.99056,0.78624,0.71129,0.75541,0.7396,0.7611,0.36712,2.21689,1.1778,0.86706,0.00113889,0.00113889,0.00113889
50,906.528,1.94729,0.82795,0.72946,0.82902,0.85378,0.85564,0.3848,2.13324,1.17382,0.8528,0.00112789,0.00112789,0.00112789
51,926.512,2.0321,0.81366,0.72207,0.88076,0.87374,0.88555,0.37814,2.13715,1.18829,0.85824,0.00111689,0.00111689,0.00111689
52,947.566,2.02885,0.89344,0.77809,0.65606,0.80608,0.75592,0.2876,2.47797,1.227,0.88826,0.00110589,0.00110589,0.00110589
53,968.03,2.01309,0.80066,0.71701,0.80145,0.84535,0.84038,0.40654,2.04462,1.09128,0.86003,0.00109489,0.00109489,0.00109489
54,989.867,1.73363,0.73361,0.69093,0.84332,0.83844,0.83879,0.39525,2.09331,1.15235,0.86031,0.00108388,0.00108388,0.00108388
55,1028.51,1.8604,0.75555,0.71666,0.83938,0.88054,0.85145,0.40293,2.1419,1.1141,0.86385,0.00107288,0.00107288,0.00107288
56,1048.37,1.82647,0.81552,0.67627,0.84985,0.85411,0.855,0.43586,2.05732,1.03961,0.85192,0.00106188,0.00106188,0.00106188
57,1071.89,1.84066,0.74747,0.72527,0.84112,0.84441,0.84737,0.3992,2.10297,1.1332,0.85235,0.00105088,0.00105088,0.00105088
58,1090.34,1.77618,0.7502,0.74027,0.8955,0.80872,0.82338,0.37382,2.1619,1.14144,0.86589,0.00103987,0.00103987,0.00103987
59,1108.66,1.76856,0.70002,0.69602,0.83638,0.81047,0.82196,0.36494,2.11956,1.13538,0.86432,0.00102887,0.00102887,0.00102887
60,1126.79,1.90025,0.77163,0.70529,0.81405,0.77035,0.76489,0.3314,2.37702,1.26099,0.89011,0.00101787,0.00101787,0.00101787
61,1144.95,2.00052,0.83555,0.70622,0.82843,0.77035,0.78542,0.3488,2.29901,1.21031,0.87834,0.00100687,0.00100687,0.00100687
62,1163.39,1.71315,0.70751,0.69394,0.88175,0.85574,0.86421,0.40652,2.07535,1.12872,0.86376,0.000995866,0.000995866,0.000995866
63,1181.6,1.65785,0.74328,0.69911,0.85154,0.83372,0.86025,0.41149,2.09237,1.07542,0.866,0.000984864,0.000984864,0.000984864
64,1199.94,1.79573,0.73836,0.71872,0.85936,0.86615,0.86072,0.38334,2.13463,1.11281,0.86472,0.000973861,0.000973861,0.000973861
65,1218.17,1.83184,0.72973,0.7455,0.78342,0.77209,0.7177,0.30744,2.37968,1.18526,0.88119,0.000962859,0.000962859,0.000962859
66,1236.38,1.84138,0.76329,0.71173,0.8654,0.8686,0.85572,0.41006,2.19756,1.1144,0.85776,0.000951857,0.000951857,0.000951857
67,1254.87,1.78834,0.69898,0.72789,0.75672,0.8232,0.78327,0.34815,2.31873,1.14548,0.87107,0.000940855,0.000940855,0.000940855
68,1273.41,1.67513,0.6694,0.68769,0.8792,0.89617,0.89741,0.39954,2.12565,1.0564,0.8605,0.000929853,0.000929853,0.000929853
69,1291.83,1.78676,0.72494,0.70597,0.84805,0.82035,0.83834,0.37704,2.16346,1.12973,0.86589,0.00091885,0.00091885,0.00091885
70,1310.08,1.90435,0.75723,0.70873,0.78869,0.7202,0.73734,0.3411,2.19509,1.22603,0.87,0.000907848,0.000907848,0.000907848
71,1328.33,1.71678,0.70163,0.67389,0.8753,0.83372,0.85514,0.39235,2.07381,1.0971,0.84699,0.000896846,0.000896846,0.000896846
72,1346.68,1.94333,0.72778,0.71797,0.8746,0.80593,0.82792,0.37657,2.10577,1.09558,0.85753,0.000885844,0.000885844,0.000885844
73,1365.76,1.75563,0.7329,0.70899,0.8066,0.78198,0.7598,0.3465,2.15654,1.15049,0.86378,0.000874842,0.000874842,0.000874842
74,1383.86,1.63362,0.69557,0.6732,0.91294,0.88612,0.88186,0.44344,1.99017,1.02825,0.84999,0.000863839,0.000863839,0.000863839
75,1403.28,1.80922,0.67846,0.70736,0.86981,0.82035,0.83505,0.39426,2.1201,1.08308,0.86412,0.000852837,0.000852837,0.000852837
76,1421.95,1.83298,0.72568,0.74112,0.90992,0.85698,0.88395,0.43242,1.98317,1.05284,0.85272,0.000841835,0.000841835,0.000841835
77,1440.72,1.7586,0.76637,0.72704,0.87145,0.90764,0.90097,0.43026,2.06316,1.10501,0.85881,0.000830833,0.000830833,0.000830833
78,1459.23,1.63193,0.66097,0.64696,0.84499,0.90523,0.86491,0.3844,2.12328,1.11767,0.85988,0.000819831,0.000819831,0.000819831
79,1477.02,1.56177,0.66072,0.62846,0.81974,0.83615,0.77704,0.38951,2.09521,1.13981,0.86197,0.000808828,0.000808828,0.000808828
80,1494.76,1.71991,0.65593,0.67227,0.87744,0.82035,0.79512,0.39652,2.12793,1.18699,0.86417,0.000797826,0.000797826,0.000797826
81,1512.45,1.74097,0.73761,0.68663,0.88493,0.84552,0.83796,0.40074,2.16956,1.20043,0.863,0.000786824,0.000786824,0.000786824
82,1530.61,1.72024,0.69115,0.69666,0.93106,0.85557,0.87915,0.43473,2.092,1.09469,0.85836,0.000775822,0.000775822,0.000775822
83,1548.65,1.70313,0.72008,0.70803,0.92054,0.90523,0.8985,0.44605,1.95327,1.07395,0.85272,0.00076482,0.00076482,0.00076482
84,1566.85,1.7319,0.75204,0.69467,0.9083,0.88554,0.89024,0.45988,2.0779,1.15313,0.86192,0.000753817,0.000753817,0.000753817
85,1585.36,1.76362,0.69671,0.69001,0.859,0.84107,0.81998,0.38061,2.18811,1.1333,0.86892,0.000742815,0.000742815,0.000742815
86,1604.97,1.70513,0.67347,0.71039,0.92051,0.8995,0.88101,0.4229,2.09052,1.1027,0.85296,0.000731813,0.000731813,0.000731813
87,1623.86,1.65704,0.64576,0.69131,0.8973,0.88023,0.86905,0.44504,2.08415,1.12572,0.85379,0.000720811,0.000720811,0.000720811
88,1642.24,1.77121,0.69684,0.69327,0.86408,0.82258,0.83703,0.40377,2.14311,1.17736,0.86075,0.000709809,0.000709809,0.000709809
89,1661.4,1.78953,0.69725,0.71635,0.89876,0.8686,0.86445,0.4331,2.02407,1.07119,0.85421,0.000698806,0.000698806,0.000698806
90,1680.7,1.67174,0.64361,0.69744,0.77575,0.83324,0.80317,0.39862,2.20099,1.17339,0.86399,0.000687804,0.000687804,0.000687804
91,1698.53,1.70748,0.73188,0.66771,0.86016,0.80475,0.83145,0.39017,2.11659,1.13461,0.85565,0.000676802,0.000676802,0.000676802
92,1717.49,1.62536,0.68947,0.69828,0.91271,0.90499,0.91582,0.40139,2.05452,1.1451,0.84085,0.0006658,0.0006658,0.0006658
93,1737.09,1.65324,0.68023,0.71916,0.9147,0.88924,0.88413,0.43436,2.02472,1.16791,0.84322,0.000654798,0.000654798,0.000654798
94,1755.67,1.73892,0.74064,0.67866,0.8672,0.89995,0.88107,0.42432,2.10631,1.19161,0.85035,0.000643795,0.000643795,0.000643795
95,1774.66,1.63425,0.6398,0.69158,0.871,0.90113,0.86846,0.42419,2.00159,1.12883,0.85048,0.000632793,0.000632793,0.000632793
96,1793.98,1.62078,0.68451,0.68358,0.87586,0.84397,0.81053,0.39278,2.10116,1.19474,0.85853,0.000621791,0.000621791,0.000621791
97,1813.61,1.53375,0.58121,0.67052,0.86244,0.85806,0.83381,0.40416,2.10448,1.23893,0.85915,0.000610789,0.000610789,0.000610789
98,1832.07,1.56455,0.60792,0.71178,0.8536,0.84183,0.8095,0.41949,2.07258,1.16746,0.85865,0.000599787,0.000599787,0.000599787
99,1850.8,1.76417,0.66269,0.71998,0.9037,0.89446,0.88657,0.42052,2.00282,1.08144,0.86119,0.000588784,0.000588784,0.000588784
100,1868.75,1.56334,0.57868,0.687,0.86138,0.87467,0.85392,0.42474,2.06007,1.10941,0.85901,0.000577782,0.000577782,0.000577782
101,1886.98,1.79761,0.69873,0.71957,0.83058,0.79655,0.75362,0.31726,2.45095,1.25632,0.89268,0.00056678,0.00056678,0.00056678
102,1905.29,1.95066,0.76066,0.73242,0.84973,0.81427,0.78879,0.3153,2.44142,1.22611,0.89069,0.000555778,0.000555778,0.000555778
103,1923.44,1.57813,0.59064,0.68339,0.9231,0.88775,0.89112,0.41188,2.03669,1.12803,0.85481,0.000544776,0.000544776,0.000544776
104,1941.79,1.80926,0.67535,0.72825,0.89293,0.85662,0.86331,0.43961,2.07699,1.11762,0.86547,0.000533773,0.000533773,0.000533773
105,1960.18,1.62026,0.68213,0.70757,0.83848,0.83198,0.79062,0.39335,2.16078,1.15742,0.86794,0.000522771,0.000522771,0.000522771
106,1979.12,1.72261,0.67563,0.73683,0.89288,0.85698,0.87787,0.41248,2.08283,1.10113,0.8594,0.000511769,0.000511769,0.000511769
107,1997.77,1.59651,0.64898,0.67569,0.90346,0.8677,0.89074,0.43673,2.04519,1.07925,0.86123,0.000500767,0.000500767,0.000500767
108,2016.76,1.60644,0.60191,0.66052,0.82338,0.83535,0.80039,0.35751,2.26601,1.21383,0.87513,0.000489765,0.000489765,0.000489765
109,2034.91,1.72619,0.70946,0.75366,0.89069,0.8547,0.84489,0.38678,2.18288,1.20486,0.8662,0.000478762,0.000478762,0.000478762
110,2049.44,1.79026,0.68555,0.71147,0.89881,0.89535,0.90252,0.43037,1.9761,1.1286,0.85125,0.00046776,0.00046776,0.00046776
111,2063.44,1.68179,0.67582,0.66409,0.89404,0.87035,0.87095,0.4176,2.02085,1.23016,0.84575,0.000456758,0.000456758,0.000456758
112,2077.51,1.67312,0.64989,0.70761,0.89859,0.85709,0.85394,0.38073,2.09748,1.26246,0.85054,0.000445756,0.000445756,0.000445756
113,2091.74,1.64511,0.6743,0.69416,0.8948,0.87035,0.86945,0.41883,2.05304,1.18299,0.84516,0.000434754,0.000434754,0.000434754
114,2105.96,1.68988,0.64814,0.72926,0.91686,0.8936,0.88212,0.43235,2.00719,1.13132,0.84667,0.000423751,0.000423751,0.000423751
115,2120.02,1.6143,0.63404,0.70087,0.90838,0.87913,0.87867,0.42387,2.06095,1.12014,0.85083,0.000412749,0.000412749,0.000412749
116,2134.47,1.60052,0.62808,0.68695,0.85121,0.83198,0.81657,0.39994,2.09768,1.17508,0.86094,0.000401747,0.000401747,0.000401747
117,2148.58,1.61859,0.65823,0.67008,0.90231,0.8936,0.89076,0.42191,2.03721,1.13222,0.85435,0.000390745,0.000390745,0.000390745
118,2162.72,1.53018,0.55696,0.71011,0.90167,0.8936,0.89326,0.44249,2.00198,1.11906,0.85626,0.000379743,0.000379743,0.000379743
119,2177.18,1.61078,0.63784,0.71287,0.86824,0.8436,0.80884,0.40537,2.09788,1.20548,0.86718,0.00036874,0.00036874,0.00036874
120,2191.64,1.64211,0.66156,0.73091,0.87125,0.83897,0.80564,0.41597,2.07146,1.17315,0.86343,0.000357738,0.000357738,0.000357738
121,2205.98,1.48017,0.56251,0.6747,0.9041,0.86353,0.84919,0.44513,2.00108,1.17088,0.85523,0.000346736,0.000346736,0.000346736
122,2220,1.48296,0.59162,0.67404,0.86703,0.82125,0.85045,0.43793,2.08693,1.17888,0.85933,0.000335734,0.000335734,0.000335734
123,2234.5,1.50281,0.60165,0.66451,0.94779,0.8686,0.89949,0.441,2.02011,1.0948,0.85128,0.000324732,0.000324732,0.000324732
124,2248.47,1.46415,0.57202,0.65761,0.93545,0.8936,0.90165,0.43771,2.05218,1.12153,0.85354,0.000313729,0.000313729,0.000313729
