candidate_id,class_id,eligible,utility_median,median_confidence,median_iou,manifold_score,seed
dwbg_1_42_9_000082,1,False,,0.20557141304016113,0.634576678276062,0.8063502709080528,42
dwbg_0_3407_0_000083,0,False,,0.009769131429493427,0.350967675447464,0.3571481191701059,3407
dwbg_0_3407_10_000084,0,False,,0.41531357169151306,0.6752994656562805,0.25339840437332806,3407
dwbg_0_3407_11_000085,0,False,,0.0,0.0,0.05422931700946961,3407
dwbg_0_3407_12_000086,0,False,,0.02786208502948284,0.6388627886772156,0.6296571699800951,3407
dwbg_0_3407_13_000087,0,False,,0.005237700883299112,0.3468163013458252,0.3725358556760705,3407
dwbg_0_3407_14_000088,0,False,,0.0,0.0,0.1059069633372914,3407
dwbg_0_3407_15_000089,0,False,,0.05518799647688866,0.6442856192588806,0.5813716663864412,3407
dwbg_0_3407_16_000090,0,False,,0.0,0.0,0.17726919094392174,3407
dwbg_0_3407_17_000091,0,False,,0.48340967297554016,0.5904167890548706,0.7286208569259768,3407
dwbg_0_3407_18_000092,0,False,,0.028737006708979607,0.5509244203567505,0.2718076749642275,3407
dwbg_0_3407_19_000093,0,False,,0.10590609908103943,0.3651438057422638,0.49671136588764286,3407
dwbg_0_3407_2_000094,0,False,,0.08779456466436386,0.8094696402549744,0.6467500829507244,3407
dwbg_0_3407_20_000095,0,False,,0.015305635519325733,0.0,0.21375714974390853,3407
dwbg_0_3407_21_000096,0,False,,0.013519207015633583,0.6963801383972168,0.6005458005659806,3407
dwbg_0_3407_22_000097,0,False,,0.049980003386735916,0.7434386014938354,0.47822497537828346,3407
dwbg_0_3407_23_000098,0,False,,0.0022716906387358904,0.0,0.05845746597405943,3407
dwbg_0_3407_24_000099,0,False,,0.07087285071611404,0.0,0.029597525825692247,3407
dwbg_0_3407_26_000100,0,False,,0.0026905445847660303,0.0,0.5728679313420884,3407
dwbg_0_3407_27_000101,0,False,,0.03234438970685005,0.6282019019126892,0.5224734813660911,3407
dwbg_0_3407_28_000102,0,False,,0.22511504590511322,0.6382412910461426,0.43975549947573883,3407
dwbg_0_3407_29_000103,0,False,,0.0064272284507751465,0.63630211353302,0.2614305280098677,3407
dwbg_0_3407_3_000104,0,False,,0.31355705857276917,0.6737746596336365,0.542180882972646,3407
dwbg_0_3407_30_000105,0,False,,0.0381731279194355,0.7884901762008667,0.3129958534360615,3407
dwbg_0_3407_31_000106,0,False,,0.010493922978639603,0.49648231267929077,0.5677304564924815,3407
dwbg_0_3407_32_000107,0,False,,0.027391081675887108,0.42492660880088806,0.5482432330337704,3407
dwbg_0_3407_33_000108,0,False,,0.02005808614194393,0.6152571439743042,0.5850363642921022,3407
dwbg_0_3407_34_000109,0,False,,0.001817210577428341,0.6014733910560608,0.4183639187629079,3407
dwbg_0_3407_35_000110,0,False,,0.009739148430526257,0.0,0.4429895857613598,3407
dwbg_0_3407_36_000111,0,False,,0.1647484004497528,0.44825923442840576,0.2625938684053453,3407
dwbg_0_3407_38_000112,0,False,,0.4448759853839874,0.6621109843254089,0.5919490454055694,3407
dwbg_0_3407_39_000113,0,False,,0.06469069421291351,0.5884993076324463,0.491640085866585,3407
dwbg_0_3407_40_000114,0,False,,0.04707588627934456,0.730940043926239,0.33705309170233133,3407
dwbg_0_3407_41_000115,0,False,,0.016741467639803886,0.4639621078968048,0.4328677207137204,3407
dwbg_0_3407_42_000116,0,False,,0.012490940280258656,0.8519258499145508,0.25485885728944957,3407
dwbg_0_3407_45_000117,0,False,,0.0028549563139677048,0.8020187616348267,0.41265747889113014,3407
dwbg_0_3407_46_000118,0,False,,0.002451737876981497,0.562385082244873,0.4279141770526683,3407
dwbg_0_3407_49_000119,0,False,,0.17194198071956635,0.5996344089508057,0.628814400126213,3407
dwbg_0_3407_5_000120,0,False,,0.004419873934239149,0.2958935797214508,0.2960013440585853,3407
dwbg_0_3407_51_000121,0,False,,0.005709214136004448,0.641762375831604,0.4138634033224493,3407
dwbg_0_3407_52_000122,0,False,,0.0029864967800676823,0.6519981622695923,0.27689988505704366,3407
dwbg_0_3407_53_000123,0,False,,0.0,0.0,0.016765506996644332,3407
dwbg_0_3407_54_000124,0,False,,0.04489180073142052,0.0,0.3240712764248422,3407
dwbg_0_3407_55_000125,0,False,,0.12265174090862274,0.7119196057319641,0.1580157493087665,3407
dwbg_0_3407_56_000126,0,False,,0.0011639466974884272,0.0,0.24057405063058257,3407
dwbg_0_3407_57_000127,0,False,,0.007521543651819229,0.5867577791213989,0.42949356694907725,3407
dwbg_0_3407_58_000128,0,False,,0.00473532360047102,0.8226259350776672,0.6823250720268753,3407
dwbg_0_3407_59_000129,0,False,,0.1054297462105751,0.5250895023345947,0.3462101726903062,3407
dwbg_0_3407_61_000130,0,False,,0.3028469383716583,0.6229403018951416,0.4239731320388575,3407
dwbg_0_3407_62_000131,0,False,,0.05355500802397728,0.6821134686470032,0.36275967846917656,3407
dwbg_0_3407_63_000132,0,False,,0.03716433048248291,0.5574933290481567,0.03158642282706418,3407
