candidate_id,class_id,scale_bin,contrast_bin,morphology_bin,median_confidence,median_iou,std_confidence,std_iou,weakness_score,boundary_score,manifold_score,consensus_score,anchor_score,final_score,manifold_valid,selected,selection_group
dwbg_0_3407_49_000118,0,tiny,medium,elongated,0.034921277314424515,0.4939292073249817,0.04898549243807793,0.023953111842274666,0.2338709677419355,0.0,0.7607651994760217,0.6944097871052226,0.13326339530612813,1.2931835940377066e-13,True,False,
dwbg_0_3407_5_000119,0,tiny,high,elongated,0.0,0.0,0.04626478627324104,0.2969541847705841,0.22580645161290325,0.0,0.5759938564369429,0.17976679431685394,0.023211223265023603,4.185215837023979e-14,True,False,
dwbg_0_3407_51_000120,0,medium,medium,medium,0.04431484639644623,0.6469275951385498,0.06294260919094086,0.05760868638753891,0.20967741935483872,0.0,0.5768071079671455,0.5473009320197821,0.08360963357125578,6.795331718811306e-14,True,False,
dwbg_0_3407_52_000121,0,tiny,medium,elongated,0.0,0.0,0.0,0.0,0.2338709677419355,0.0,0.5623652877808694,1.0,0.1254051568654844,9.862887320160004e-14,True,False,
dwbg_0_3407_53_000122,0,medium,medium,medium,0.0,0.0,0.0,0.0,0.20967741935483872,0.0,0.5625708899193589,1.0,0.12741641485725272,8.847438383443407e-14,True,False,
dwbg_0_3407_54_000123,0,tiny,low,compact,0.0,0.0,0.004024285823106766,0.0,0.22265625,0.0,0.5601547178503293,0.9800796558750452,0.12331668965623958,9.241183089820825e-14,True,False,
dwbg_0_3407_55_000124,0,medium,low,compact,0.0,0.0,0.001220288104377687,0.32953739166259766,0.1944304435483871,0.0,0.5842638525200151,0.19132372337887446,0.0255608501727388,3.798063365185975e-14,True,False,
dwbg_0_3407_56_000125,0,tiny,medium,medium,0.06715846806764603,0.0,0.05903283506631851,0.0,0.23790322580645162,0.0,0.6300148376628173,0.7444093637789877,0.13221870640204927,1.0264372658810348e-13,True,False,
dwbg_0_3407_57_000126,0,tiny,medium,elongated,0.0,0.0,0.0,0.0,0.2338709677419355,0.0,0.698451759020832,1.0,0.15575188281733163,1.3651517680666676e-13,True,False,
dwbg_0_3407_58_000127,0,tiny,high,compact,0.0,0.0,0.0004735680704470724,0.22098039090633392,0.22026209677419356,0.0,0.6513743568800425,0.3304599540248837,0.04842501325716737,6.656488319763778e-14,True,False,
dwbg_0_3407_59_000128,0,large,low,elongated,0.20779891312122345,0.41392678022384644,0.1976895034313202,0.20319969952106476,0.1919102822580645,0.0,0.7096596807426673,0.13473491617889072,0.04560791914733714,4.211274200710002e-14,True,False,
dwbg_0_3407_61_000129,0,large,high,elongated,0.1899351179599762,0.502578854560852,0.10006365180015564,0.2606140673160553,0.18951612903225806,0.4947814864916626,0.6540071600777603,0.16473970509720973,0.048321589035026064,0.014159216921657261,True,True,hard
dwbg_0_3407_62_000130,0,tiny,high,elongated,0.0,0.0,0.012919444590806961,0.0,0.22580645161290325,0.0,0.6356794289945309,0.9374449686623009,0.13358406158357045,1.1080681551747416e-13,True,False,
dwbg_0_3407_63_000131,0,tiny,medium,elongated,0.04948269575834274,0.6553871631622314,0.024959595873951912,0.3324560821056366,0.2338709677419355,0.0,0.5750765869142522,0.1674486754496133,0.025572898943216092,4.173550768768236e-14,True,False,
dwbg_0_3407_65_000132,0,medium,low,compact,0.03486550971865654,0.0,0.04086368530988693,0.0,0.1944304435483871,0.0,0.5848137782037363,0.815202747655948,0.12329421036766428,7.85097290207998e-14,True,False,
dwbg_0_3407_66_000133,0,tiny,low,compact,0.13089175522327423,0.0,0.11728990077972412,0.3297227621078491,0.22265625,0.0,0.562557632638832,0.10698535592100282,0.021461020054594666,3.072894077926745e-14,True,False,
dwbg_0_3407_67_000134,0,medium,low,medium,0.0,0.0,0.0006852174992673099,0.0,0.2040070564516129,0.0,0.59105594333622,0.9965797748445544,0.1338878589206209,9.254311361131621e-14,True,False,
dwbg_0_3407_68_000135,0,medium,low,compact,0.07207345217466354,0.6445236802101135,0.11972116678953171,0.09204001724720001,0.1944304435483871,0.054295765218620194,0.74683021494724,0.34686975331172226,0.07640144963959916,0.0009350379553000255,True,False,
dwbg_0_3407_69_000136,0,tiny,medium,elongated,0.002160473959520459,0.0,0.011022084392607212,0.17785489559173584,0.2338709677419355,0.0,0.697950503703129,0.3889187212794102,0.06099485272414999,8.504380340276044e-14,True,False,
dwbg_0_3407_7_000137,0,large,high,elongated,0.013730963692069054,0.7505360245704651,0.032472874969244,0.08089400082826614,0.18951612903225806,0.0,0.7156837690652974,0.5673185145132045,0.09775095268331617,8.642540186643495e-14,True,False,
dwbg_0_3407_70_000138,0,tiny,low,elongated,0.0,0.0,0.013481083326041698,0.0,0.2282006048387097,0.0,0.49756783203493476,0.9348161344948563,0.10410621128617747,7.743874995805247e-14,True,False,
dwbg_0_3407_73_000139,0,medium,high,elongated,0.0031261947005987167,0.3113025426864624,0.027491316199302673,0.2141529619693756,0.1975806451612903,0.0,0.6848387752633693,0.29872812778748925,0.04720681764514183,6.120190925469465e-14,True,False,
dwbg_0_3407_74_000140,0,medium,low,compact,0.003323049983009696,0.6754595637321472,0.0037566437385976315,0.06784578412771225,0.1944304435483871,0.0,0.7770224955282332,0.6990645887781995,0.12567353734345818,1.1134566334955617e-13,True,False,
dwbg_0_3407_8_000141,0,medium,high,elongated,0.0,0.0,0.004946369212120771,0.267111212015152,0.1975806451612903,0.0,0.7774232487667655,0.25658689337718493,0.04552381190294116,6.860376009009325e-14,True,False,
dwbg_0_3407_9_000142,0,tiny,low,compact,0.09605736285448074,0.0,0.1358967423439026,0.0,0.22265625,0.0,0.28682209627945277,0.5068786203133537,0.045841761422035034,2.4350382381456176e-14,False,False,
dwbg_1_3407_11_000143,1,tiny,high,elongated,0.0,0.0,0.012418052181601524,0.12625084817409515,0.7458333333333332,0.0,0.7217464787105948,0.4999013491240066,0.004287776302364283,2.792427130615839e-05,True,False,
dwbg_1_3407_12_000144,1,tiny,high,elongated,0.41674262285232544,0.5436378717422485,0.03567872941493988,0.00525997718796134,0.7458333333333332,0.9649908865844705,0.6821832433005436,0.8148970171792823,0.17611349095493242,0.32183051863853523,True,True,hard
dwbg_1_3407_14_000145,1,tiny,high,elongated,0.011200099252164364,0.3736937344074249,0.025231927633285522,0.023323802277445793,0.7458333333333332,0.39920389324528066,0.6204386784041498,0.7844451318356933,0.006317483594187715,0.1761528402999635,True,False,
dwbg_1_3407_15_000146,1,tiny,medium,elongated,0.0,0.0,0.0011275671422481537,0.0,0.775,0.0,0.36768127946787793,0.9943780270599464,0.004088068242627134,1.5168253936381132e-05,False,False,
dwbg_1_3407_16_000147,1,large,high,elongated,0.33132612705230713,0.7849977016448975,0.14466241002082825,0.011534496210515499,0.7208333333333333,0.99721417937317,0.7370574089221753,0.4579549183986141,0.05718010720571977,0.26170369388580633,True,True,hard
dwbg_1_3407_17_000148,1,large,high,compact,0.0675513744354248,0.519120454788208,0.05808120220899582,0.24714146554470062,0.7416666666666666,0.5282329979237315,0.7208659031347157,0.21737890572892335,0.0031965638443723597,0.13246963193333092,True,False,
dwbg_1_3407_18_000149,1,tiny,high,elongated,0.0,0.0,0.0,0.0,0.7458333333333332,0.0,0.7097427731064339,1.0,0.008434592710500462,3.851360327680936e-05,True,False,
dwbg_1_3407_19_000150,1,large,high,compact,0.06848350912332535,0.42065730690956116,0.02245519496500492,0.021038975566625595,0.7416666666666666,0.5304591763300597,0.6268441719868473,0.8045510551027077,0.010363676984216745,0.20708818279448735,True,True,anchor
dwbg_1_3407_20_000151,1,tiny,medium,elongated,0.18227052688598633,0.0,0.09867705404758453,0.0,0.775,0.0,0.603497043702667,0.6105559946933471,0.017318428238736278,2.4993554480842828e-05,True,False,
dwbg_1_3407_21_000152,1,medium,high,elongated,0.044246312230825424,0.5094131231307983,0.04163703694939613,0.25558942556381226,0.6958333333333333,0.47336782940984756,0.8069407498977399,0.22624601437801425,0.0033632930477803407,0.13769245835355418,True,False,
dwbg_1_3407_23_000153,1,tiny,high,elongated,0.016989441588521004,0.2696686387062073,0.024303263053297997,0.0030595422722399235,0.7458333333333332,0.41182027270479704,0.6344313329423763,0.8721324044555749,0.007517218018018561,0.1950673983413928,True,False,
dwbg_1_3407_24_000154,1,tiny,low,elongated,0.0030423367861658335,0.0,0.011934679932892323,0.0,0.8041666666666666,0.0,0.49135655563784764,0.9420721644303497,0.004945805105423244,2.4107730007008915e-05,True,False,
dwbg_1_3407_25_000155,1,tiny,medium,elongated,0.024713590741157532,0.6510480046272278,0.04025886207818985,0.06004735082387924,0.775,0.4289178010366396,0.5434495940943337,0.6056027326844489,0.00447091317785272,0.1393068285817996,True,False,
dwbg_1_3407_28_000156,1,tiny,high,compact,0.0,0.0,0.0,0.0,0.7666666666666665,0.0,0.5749979404786467,1.0,0.00654724393935646,2.9269095768059485e-05,True,False,
dwbg_1_3407_30_000157,1,tiny,high,elongated,0.014144119806587696,0.17514286935329437,0.07575874030590057,0.016314584761857986,0.7458333333333332,0.2841502138089419,0.5517777310875749,0.6310522433480571,0.004625777281347544,0.11179325169224007,True,False,
dwbg_1_3407_31_000158,1,medium,high,compact,0.05137857049703598,0.76453697681427,0.11739208549261093,0.03887435793876648,0.7166666666666666,0.48997639364770523,0.7783386270335488,0.45779572156163806,0.0067015841227535304,0.19731137676141755,True,False,
dwbg_1_3407_32_000159,1,tiny,high,elongated,0.026101771742105484,0.4800085127353668,0.10680735111236572,0.13172082602977753,0.7458333333333332,0.43202125172124445,0.5580069527975505,0.3034189104060127,0.002471433321836624,0.09720665012975303,True,False,
dwbg_1_3407_33_000160,1,large,high,compact,0.0050351242534816265,0.781217634677887,0.0019419780001044273,0.0664939433336258,0.7416666666666666,0.38596595071519424,0.6411843965394596,0.7102206328912647,0.005676717173154699,0.17169541501720503,True,False,
dwbg_1_3407_35_000161,1,tiny,high,compact,0.0013524893438443542,0.29030734300613403,0.0010095208417624235,0.019562264904379845,0.7666666666666665,0.3781589407765649,0.6680359718068786,0.9022542466558081,0.006936627397038117,0.21409735338647629,True,True,hard
dwbg_1_3407_7_000162,1,large,high,medium,0.02798057347536087,0.0,0.1794584095478058,0.2997082471847534,0.7,0.0,0.6380725165295661,0.09109673786337452,0.0009355540676838463,9.009558943290738e-06,True,False,
dwbg_1_3407_9_000163,1,large,high,elongated,0.004008573945611715,0.6075772643089294,0.002140555065125227,0.3233661651611328,0.7208333333333333,0.38378202329938327,0.773240949666434,0.1964134110290068,0.001952254223588847,0.11424900947015122,True,False,
dwbg_0_7859_0_000164,0,tiny,low,elongated,0.0031355677638202906,0.0,0.016152657568454742,0.0,0.2282006048387097,0.0,0.29282769056980473,0.9224120117416663,0.061128431041445976,3.472941593664776e-14,False,False,
dwbg_0_7859_10_000165,0,tiny,low,elongated,0.0,0.0,0.0005461297114379704,0.0,0.2282006048387097,0.0,0.5964069114665926,0.99727307627241,0.1331235556478029,1.0496338786462061e-13,True,False,
dwbg_0_7859_11_000166,0,tiny,medium,elongated,0.0,0.0,0.0,0.0,0.2338709677419355,0.0,0.35608029492021587,1.0,0.07940444798324317,4.9693344184891614e-14,False,False,
dwbg_0_7859_12_000167,0,medium,medium,elongated,0.0020205623004585505,0.0,0.0010110134026035666,0.0,0.20564516129032256,0.0,0.5351360180355862,0.994957688336136,0.12176438595598849,8.03002829344433e-14,True,False,
dwbg_0_7859_13_000168,0,medium,low,medium,0.004507823381572962,0.8248000144958496,0.0037097863387316465,0.015528444200754166,0.2040070564516129,0.0,0.7239992469707338,0.9082903773178039,0.15187124839650665,1.197745969024928e-13,True,False,
dwbg_0_7859_14_000169,0,medium,low,medium,0.006113317795097828,0.0,0.016928933560848236,0.0,0.2040070564516129,0.0,0.6743092794741794,0.9188387193812996,0.14390404075860735,1.0828131912947447e-13,True,False,
dwbg_0_7859_15_000170,0,large,medium,elongated,0.0,0.0,0.0,0.0,0.1975806451612903,0.0,0.2218463908937918,1.0,0.050628958725824194,2.0645383325768164e-14,False,False,
dwbg_0_7859_16_000171,0,tiny,high,elongated,0.0,0.0,0.05871526896953583,0.3647450804710388,0.22580645161290325,0.0,0.7195089787510134,0.12035594153132272,0.01941218655538731,4.7810627125223977e-14,True,False,
dwbg_0_7859_17_000172,0,large,medium,compact,0.00302639021538198,0.6043848395347595,0.0030438476242125034,0.018282080069184303,0.19203629032258066,0.0,0.8406533524456282,0.8988585139679511,0.17490037574162448,1.4033125200893172e-13,True,True,anchor
dwbg_0_7859_18_000173,0,tiny,low,elongated,0.0016589604783803225,0.0,0.0018482508603483438,0.288044810295105,0.2282006048387097,0.0,0.7644298703813052,0.23469574500922127,0.040391020405963436,7.388833368773952e-14,True,False,
dwbg_0_7859_19_000174,0,medium,medium,medium,0.01416736375540495,0.6304924488067627,0.11045417189598083,0.31250303983688354,0.20967741935483872,0.0,0.7406544569472189,0.12065910076119624,0.021278831313425294,4.642534778459108e-14,True,False,
dwbg_0_7859_2_000175,0,tiny,low,compact,0.08236106485128403,0.0,0.07419387251138687,0.0,0.22265625,0.0,0.44734969133188646,0.6900650830646204,0.09274282327195574,5.5341462225419354e-14,True,False,
dwbg_0_7859_20_000176,0,medium,medium,elongated,0.42636168003082275,0.6682083606719971,0.26591357588768005,0.33401355147361755,0.20564516129032256,0.20113028607132183,0.7702511453316908,0.049805212248370444,0.03419120608259811,0.0027984698287629953,True,False,
dwbg_0_7859_21_000177,0,tiny,high,elongated,0.025381088256835938,0.48032131791114807,0.017377469688653946,0.2665944993495941,0.22580645161290325,0.0,0.4815461840466691,0.2417478966529991,0.02854237791365768,3.710006041229938e-14,True,False,
dwbg_0_7859_22_000178,0,large,high,compact,0.0052745589055120945,0.7464501857757568,0.02281821332871914,0.35619649291038513,0.18397177419354838,0.0,0.7811637869454419,0.15030728236587898,0.027530147410502144,4.924411775439676e-14,True,False,
dwbg_0_7859_23_000179,0,tiny,medium,medium,0.0010386924259364605,0.0,0.10246049612760544,0.35914692282676697,0.23790322580645162,0.0,0.7025958279352488,0.09945628334111395,0.015598451674956947,4.418499330860249e-14,True,False,
dwbg_0_7859_24_000180,0,tiny,low,elongated,0.0,0.0,0.0012494598049670458,0.0,0.2282006048387097,0.0,0.08374621343814571,0.9937721747737334,0.018627310716416875,5.5132536910192386e-15,False,False,
dwbg_0_7859_25_000181,0,medium,medium,elongated,0.09166010469198227,0.5931705832481384,0.08493095636367798,0.3033793270587921,0.20564516129032256,0.09164450477184008,0.7556722839102636,0.14348117786166917,0.03402759094262125,0.0014196322134626541,True,False,
dwbg_0_7859_26_000182,0,tiny,low,elongated,0.0,0.0,0.0026272607501596212,0.307987779378891,0.2282006048387097,0.0,0.6210279041028705,0.2115962712922928,0.029411506588121538,5.137330048604522e-14,True,False,
dwbg_0_7859_28_000183,0,medium,high,elongated,0.007679318077862263,0.727362334728241,0.004940810613334179,0.3814695179462433,0.1975806451612903,0.0,0.29479534163243526,0.14485071150044118,0.01001297595241236,1.2036095925966009e-14,False,False,
dwbg_0_7859_29_000184,0,tiny,medium,compact,0.0,0.0,0.006868985015898943,0.313654363155365,0.2283266129032258,0.0,0.6312824689359119,0.20136889775106004,0.028449773492252278,5.1391148554777934e-14,True,False,
dwbg_0_7859_30_000185,0,medium,medium,elongated,0.05841488391160965,0.6697924137115479,0.02976410835981369,0.3325154185295105,0.20564516129032256,0.03463940117632652,0.6566625055535348,0.16342556790886317,0.029949357754719304,0.0002851985999650962,True,False,
dwbg_0_7859_32_000186,0,tiny,medium,elongated,0.005244333762675524,0.708091676235199,0.07083701342344284,0.34322676062583923,0.2338709677419355,0.0,0.696076009712873,0.12614555122822488,0.019946515556924928,4.823888725794948e-14,True,False,
dwbg_0_7859_33_000187,0,tiny,medium,elongated,0.007515762001276016,0.0,0.004445255734026432,0.0,0.2338709677419355,0.0,0.42441740789044874,0.9780189051938102,0.09505212518138474,6.394987803804295e-14,True,False,
dwbg_0_7859_34_000188,0,tiny,medium,elongated,0.00733663234859705,0.0,0.005306062754243612,0.21814773976802826,0.2338709677419355,0.0,0.6329505755895615,0.32717207848072843,0.04739065940166034,6.736264445989585e-14,True,False,
dwbg_0_7859_35_000189,0,large,low,compact,0.033574122935533524,0.908401608467102,0.08848531544208527,0.1061733067035675,0.18636592741935484,0.0,0.7186311409460288,0.3778367289270852,0.07025100076594548,6.978750155147585e-14,True,False,
dwbg_0_7859_36_000190,0,large,low,elongated,0.007261217106133699,0.7607556581497192,0.011610451154410839,0.36354684829711914,0.1919102822580645,0.0,0.6574645288032888,0.15323440100262506,0.02367219401799329,4.004837253359004e-14,True,False,
dwbg_0_7859_37_000191,0,large,low,compact,0.29930606484413147,0.5845217704772949,0.09797583520412445,0.1195422112941742,0.18636592741935484,0.6089521573991901,0.7455803407791778,0.3370276742748378,0.16613831218617706,0.03309906524388794,True,True,hard
dwbg_0_7859_38_000192,0,tiny,medium,elongated,0.0011747501557692885,0.0,0.0009470415534451604,0.26393336057662964,0.2338709677419355,0.0,0.3485292467575057,0.2659619539614431,0.020756635955625383,2.4816750345287482e-14,False,False,
dwbg_0_7859_4_000193,0,medium,high,medium,0.04540703445672989,0.6837600469589233,0.017846308648586273,0.3234354257583618,0.20161290322580644,0.0,0.6971737130064981,0.1815165087642636,0.03381706862106,5.000205965419116e-14,True,False,
dwbg_0_7859_40_000194,0,tiny,high,elongated,0.2070261538028717,0.7105374932289124,0.08383958041667938,0.007770742289721966,0.22580645161290325,0.6134444046788332,0.6502104826458902,0.6325148290404794,0.1914893832087926,0.04523925733125926,True,True,hard
dwbg_0_7859_41_000195,0,tiny,low,elongated,0.055857133120298386,0.0,0.03513345494866371,0.0,0.2282006048387097,0.0,0.7410673653618026,0.838897059146048,0.16947849460225628,1.333391431253861e-13,True,True,anchor
dwbg_0_7859_42_000196,0,tiny,medium,compact,0.007357455790042877,0.0,0.005125971045345068,0.25249743461608887,0.2283266129032258,0.0,0.6655735358713176,0.2757895984862344,0.04216172575736376,6.510877790370686e-14,True,False,
dwbg_0_7859_43_000197,0,tiny,medium,elongated,0.03201429545879364,0.0,0.019684236496686935,0.0,0.2338709677419355,0.0,0.6486544823204565,0.9062671195230936,0.14677650708717152,1.1631200969503676e-13,True,False,
dwbg_0_7859_44_000198,0,tiny,medium,compact,0.0,0.0,0.0,0.0,0.2283266129032258,0.0,0.4717700546025113,1.0,0.10558277252653529,7.39864330908955e-14,True,False,
dwbg_0_7859_45_000199,0,tiny,high,medium,0.001559264026582241,0.3885291814804077,0.001846992177888751,0.1911180168390274,0.22983870967741937,0.0,0.6787131181096413,0.38104986045396355,0.05814277614213604,7.933109397141258e-14,True,False,
dwbg_0_7859_46_000200,0,tiny,low,elongated,0.004397892858833075,0.5926676988601685,0.01296064630150795,0.2912605106830597,0.2282006048387097,0.0,0.525741202934394,0.21847017231200982,0.026109944219037704,4.06603290144175e-14,True,False,
dwbg_0_7859_47_000201,0,tiny,low,elongated,0.0012082066386938095,0.0,0.008047389797866344,0.22081050276756287,0.2282006048387097,0.0,0.7023266237988316,0.31845010806208224,0.050272596526093845,7.579598294851385e-14,True,False,
dwbg_0_7859_48_000202,0,tiny,medium,elongated,0.0019609055016189814,0.7180284261703491,0.014054711908102036,0.06592654436826706,0.2338709677419355,0.0,0.7761491153133863,0.6703828704479375,0.11683468029215556,1.3093492907149768e-13,True,False,
dwbg_0_7859_49_000203,0,large,medium,compact,0.0027730322908610106,0.7202462553977966,0.002307949587702751,0.3698571026325226,0.19203629032258066,0.0,0.6846180728651219,0.15554421279794545,0.024626130715962386,4.290251738872086e-14,True,False,
dwbg_0_7859_5_000204,0,tiny,medium,elongated,0.009019431658089161,0.6492822766304016,0.013560006394982338,0.3156231641769409,0.2338709677419355,0.0,0.7208261313331643,0.19283587260964083,0.03199966533350344,6.285155252322982e-14,True,False,
dwbg_0_7859_50_000205,0,tiny,high,compact,0.0,0.0,0.054785504937171936,0.2984306812286377,0.22026209677419356,0.0,0.6706131685279603,0.1710018453821807,0.025798421089824993,5.002052936724928e-14,True,False,
dwbg_0_7859_52_000206,0,tiny,high,elongated,0.0,0.0,0.0065900287590920925,0.3458783030509949,0.22580645161290325,0.0,0.701236422005545,0.17164246473520656,0.02698111612820568,5.493453022737797e-14,True,False,
dwbg_0_7859_53_000207,0,tiny,low,elongated,0.0014328305842354894,0.5557935237884521,0.001732292352244258,0.27251312136650085,0.2282006048387097,0.0,0.7098633169736293,0.25379534410914795,0.0405278534684875,6.875760134325856e-14,True,False,
dwbg_0_7859_54_000208,0,tiny,high,compact,0.0,0.0,0.000599382387008518,0.32970964908599854,0.22026209677419356,0.0,0.6945293191797395,0.19175339043262057,0.02996083330622296,5.5827370249646204e-14,True,False,
dwbg_0_7859_55_000209,0,medium,high,elongated,0.0,0.0,0.06477539986371994,0.33251428604125977,0.1975806451612903,0.0,0.729934568093633,0.13718177201846507,0.022852144812372546,4.563714844544468e-14,True,False,
dwbg_0_7859_56_000210,0,medium,high,medium,0.25891953706741333,0.5551176071166992,0.18340128660202026,0.27997520565986633,0.20161290322580644,0.9102455723922849,0.7737012865106337,0.09858043536922705,0.04331498989852027,0.03741205211206687,True,True,hard
dwbg_0_7859_58_000211,0,medium,medium,elongated,0.04607066512107849,0.49826619029045105,0.06029581278562546,0.12862272560596466,0.20564516129032256,0.0,0.6547781717525119,0.3888379154620789,0.06802361984327117,6.794290124584892e-14,True,False,
dwbg_0_7859_59_000212,0,medium,high,medium,0.19496481120586395,0.0,0.07784287631511688,0.2767407298088074,0.20161290322580644,0.0,0.7160781110217256,0.16983667642804243,0.05510605073788127,5.034712344679682e-14,True,False,
dwbg_0_7859_60_000213,0,tiny,high,elongated,0.0,0.0,0.0008681758190505207,0.27380189299583435,0.22580645161290325,0.0,0.6861400299319895,0.25325703836581537,0.038953365401168144,6.45856810910756e-14,True,False,
dwbg_0_7859_61_000214,0,tiny,low,elongated,0.10077003389596939,0.6533675193786621,0.06891684234142303,0.07419755309820175,0.2282006048387097,0.1130222052321417,0.6842788983645742,0.488912385069163,0.10687616720866597,0.003431845256513891,True,False,
dwbg_0_7859_62_000215,0,tiny,medium,elongated,0.0,0.0,0.0012406256282702088,0.23741112649440765,0.2338709677419355,0.0,0.6574253492127132,0.3032314933823765,0.044454695563241234,6.864882903322034e-14,True,False,
dwbg_0_7859_63_000216,0,tiny,high,elongated,0.0,0.0,0.03550067916512489,0.0,0.22580645161290325,0.0,0.6365528495312,0.8373581558086435,0.11948583560029893,1.0494063152450433e-13,True,False,
dwbg_0_7859_65_000217,0,tiny,low,compact,0.08100543916225433,0.7537410855293274,0.04838169738650322,0.35921746492385864,0.22265625,0.06992701490564798,0.6131503249510449,0.1302895742410515,0.02388586970204161,0.000713522464056244,True,False,
dwbg_0_7859_66_000218,0,medium,high,medium,0.0,0.0,0.0,0.0,0.20161290322580644,0.0,0.6856379744465003,1.0,0.1560801047312518,1.1446181241571342e-13,True,False,
dwbg_0_7859_67_000219,0,tiny,high,elongated,0.1733536422252655,0.0,0.0741705372929573,0.0,0.22580645161290325,0.0,0.730528373173638,0.6901456018590579,0.20843236256474026,1.1712843510170238e-13,True,True,anchor
dwbg_0_7859_68_000220,0,tiny,medium,elongated,0.010492407716810703,0.0,0.004589315503835678,0.0,0.2338709677419355,0.0,0.5154263159689779,0.9773146929541336,0.11656998266750526,8.555460871388541e-14,True,False,
dwbg_0_7859_69_000221,0,tiny,high,compact,0.0,0.0,0.0,0.0,0.22026209677419356,0.0,0.5394447672615663,1.0,0.12135767219379677,8.726904957428794e-14,True,False,
dwbg_0_7859_7_000222,0,large,medium,elongated,0.0,0.0,0.0,0.0,0.1975806451612903,0.0,0.6468881361006715,1.0,0.14763040593500484,1.0279883161557163e-13,True,False,
dwbg_0_7859_70_000223,0,medium,high,elongated,0.10193627327680588,0.5082927942276001,0.09732531011104584,0.2645699381828308,0.1975806451612903,0.11595399143654594,0.6151424437752764,0.1637398745038914,0.03294455135535397,0.001523048454987288,True,False,
dwbg_0_7859_71_000224,0,large,medium,medium,0.0012309818994253874,0.7231472730636597,0.000998018542304635,0.3422544598579407,0.20161290322580647,0.0,0.7487443599341197,0.17973667928936335,0.030768797431721742,5.5377969317272977e-14,True,False,
dwbg_0_7859_72_000225,0,tiny,high,elongated,0.07148832082748413,0.49163758754730225,0.18356670439243317,0.2751031816005707,0.22580645161290325,0.0,0.605918119289597,0.10092784433649833,0.0176446987688985,3.383473306986942e-14,True,False,
dwbg_0_7859_73_000226,0,tiny,high,elongated,0.011674415320158005,0.6284189820289612,0.005220913793891668,0.053844522684812546,0.22580645161290325,0.0,0.6603119631154816,0.7442880296851517,0.11480536761577406,1.045275116342407e-13,True,False,
dwbg_0_7859_74_000227,0,large,medium,compact,0.04120142385363579,0.44293731451034546,0.04033677652478218,0.24191021919250488,0.19203629032258066,0.0,0.7372179354655424,0.2438419575303644,0.047612779627037055,6.002488885767748e-14,True,False,
dwbg_0_7859_75_000228,0,tiny,high,medium,0.39333903789520264,0.0,0.10349657386541367,0.0,0.22983870967741937,0.0,0.7495391741479646,0.5960189188837381,0.3920533999333389,1.1514489851620724e-13,True,True,anchor
dwbg_0_7859_8_000229,0,large,high,medium,0.0024143734481185675,0.583168089389801,0.0028198636136949062,0.2839198112487793,0.1935483870967742,0.0,0.7315596604614484,0.23842550288768238,0.040247572468299415,5.913444630401095e-14,True,False,
dwbg_1_7859_1_000230,1,large,high,compact,0.0,0.0,0.01045620534569025,0.3598131239414215,0.7416666666666666,0.0,0.8577040422250227,0.15702556595148806,0.0016136223055571784,2.0105020017546395e-05,True,False,
dwbg_1_7859_10_000231,1,tiny,high,elongated,0.0030741011723876,0.3293924033641815,0.05749117583036423,0.17222806811332703,0.7458333333333332,0.3817991346404818,0.5586845543663446,0.3170815699604183,0.0021568423506965685,0.09358702694978684,True,False,
dwbg_1_7859_12_000232,1,tiny,high,elongated,0.002194107510149479,0.0,0.0035730109084397554,0.08705513924360275,0.7458333333333332,0.0,0.6707915581592109,0.635628662112565,0.0051553840709007695,2.821277483172412e-05,True,False,
dwbg_1_7859_14_000233,1,tiny,high,elongated,0.00396379828453064,0.17268933355808258,0.003928746562451124,0.08440706878900528,0.7458333333333332,0.26503454032640705,0.7409979836856615,0.6429559418552862,0.0058414807603158125,0.16960164827131607,True,False,
dwbg_1_7859_16_000234,1,tiny,high,elongated,0.0,0.0,0.001776273362338543,0.0,0.7458333333333332,0.0,0.6287108254639697,0.9911579560269032,0.007405543663221869,3.196763641282797e-05,True,False,
dwbg_1_7859_19_000235,1,tiny,medium,elongated,0.0014573580119758844,0.0,0.000735557172447443,0.2407252937555313,0.775,0.0,0.8099955598271835,0.29900222784281527,0.00273929185092064,2.719654422521254e-05,True,False,
dwbg_1_7859_20_000236,1,medium,medium,medium,0.01516864262521267,0.6805440783500671,0.008853052742779255,0.33336684107780457,0.7041666666666666,0.4078334890098636,0.5514701071914214,0.1806670455445184,0.0014395464067645549,0.06568664376243907,True,True,anchor
dwbg_1_7859_21_000237,1,medium,high,compact,0.014821487478911877,0.658807635307312,0.08840984851121902,0.3115161061286926,0.7166666666666666,0.40707530664363106,0.6734184681481243,0.13538539726171742,0.0012856392926011745,0.0787094056084126,True,False,
dwbg_1_7859_23_000238,1,tiny,high,elongated,0.3428911864757538,0.26944229006767273,0.13442784547805786,0.0845731794834137,0.7458333333333332,0.9995957998731103,0.788808028284503,0.33453789250196153,0.0467232759410985,0.26094833891977176,True,True,hard
dwbg_1_7859_25_000239,1,tiny,high,elongated,0.0,0.0,0.0043902769684791565,0.1329711377620697,0.7458333333333332,0.0,0.6200158091910124,0.503180123963954,0.0037075701610644017,2.2306352849764655e-05,True,False,
