epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1552.94,1.73537,0.86289,0.69751,0.84888,0.67273,0.78868,0.37643,2.12796,1.37586,0.87872,0.00121591,0.00121591,0.00121591
43,1590.12,1.67744,0.83758,0.68397,0.70659,0.84976,0.77295,0.30182,2.17468,1.35043,0.8762,0.00120491,0.00120491,0.00120491
44,1627.08,1.81769,0.89186,0.71827,0.78172,0.79892,0.78934,0.34222,2.08436,1.33589,0.86815,0.00119391,0.00119391,0.00119391
45,1664.54,1.7521,0.85468,0.73177,0.95199,0.78261,0.86571,0.37583,2.0459,1.21074,0.87583,0.0011829,0.0011829,0.0011829
46,1703.22,1.7897,0.85621,0.69173,0.85091,0.82955,0.87474,0.40069,1.98828,1.20975,0.86946,0.0011719,0.0011719,0.0011719
47,1740.02,1.65137,0.81975,0.65906,0.78657,0.77022,0.78286,0.35848,2.14606,1.2197,0.87361,0.0011609,0.0011609,0.0011609
48,1778.34,1.78439,0.91518,0.71425,0.74615,0.83164,0.84169,0.33855,2.14536,1.1447,0.86238,0.0011499,0.0011499,0.0011499
49,1815.99,1.73616,0.97081,0.69383,0.75166,0.7,0.76373,0.32135,2.17605,1.34905,0.87242,0.00113889,0.00113889,0.00113889
50,1852.43,1.76926,0.87124,0.71331,0.83247,0.83565,0.89193,0.3911,2.09492,1.12507,0.86699,0.00112789,0.00112789,0.00112789
51,1887.81,1.71306,0.90449,0.68248,0.90614,0.70344,0.8342,0.35232,2.14753,1.26348,0.86786,0.00111689,0.00111689,0.00111689
52,1924.3,1.61889,0.78731,0.62824,0.78909,0.79684,0.82264,0.37122,2.0097,1.23562,0.85974,0.00110589,0.00110589,0.00110589
53,1960.56,1.8443,0.88866,0.72759,0.79788,0.76351,0.81183,0.3692,2.13299,1.14876,0.86966,0.00109489,0.00109489,0.00109489
54,1999.2,1.83934,0.87242,0.7289,0.84193,0.71383,0.83994,0.32627,2.14796,1.35865,0.86958,0.00108388,0.00108388,0.00108388
55,2037.29,1.73898,0.88207,0.71165,0.8579,0.84808,0.87357,0.39178,2.03375,1.1153,0.86581,0.00107288,0.00107288,0.00107288
56,2076.41,1.75483,0.86377,0.69776,0.82401,0.80709,0.83677,0.36112,2.01786,1.15897,0.85928,0.00106188,0.00106188,0.00106188
57,2114.8,1.78549,0.91302,0.71121,0.83856,0.79325,0.82606,0.37173,2.03227,1.14489,0.85645,0.00105088,0.00105088,0.00105088
58,2155.07,1.64722,0.81998,0.67098,0.74114,0.74091,0.77527,0.33985,2.12743,1.17759,0.86606,0.00103987,0.00103987,0.00103987
59,2194.06,1.67859,0.86037,0.69781,0.81642,0.82148,0.84684,0.37384,2.13531,1.16879,0.86806,0.00102887,0.00102887,0.00102887
60,2230.81,1.62425,0.81644,0.66883,0.84596,0.81604,0.83158,0.38374,2.17125,1.19826,0.87236,0.00101787,0.00101787,0.00101787
61,2268.5,1.70867,0.86404,0.72098,0.81458,0.72505,0.78607,0.35209,2.27368,1.24028,0.89183,0.00100687,0.00100687,0.00100687
62,2304.91,1.70924,0.80646,0.6971,0.79439,0.76591,0.79733,0.37178,2.18832,1.22648,0.87824,0.000995866,0.000995866,0.000995866
63,2342.78,1.76688,0.82839,0.71295,0.80172,0.59091,0.73054,0.34088,2.24402,1.33844,0.8793,0.000984864,0.000984864,0.000984864
64,2379.97,1.70466,0.85198,0.71011,0.75888,0.76947,0.7867,0.34473,2.17949,1.25488,0.87166,0.000973861,0.000973861,0.000973861
65,2416.42,1.66947,0.82556,0.69693,0.79081,0.81321,0.80419,0.35406,2.09932,1.10467,0.86539,0.000962859,0.000962859,0.000962859
66,2453.9,1.65853,0.87479,0.6915,0.82884,0.68746,0.71931,0.26033,2.39368,1.29912,0.88332,0.000951857,0.000951857,0.000951857
67,2491.38,1.74309,0.79028,0.70475,0.88007,0.80577,0.87147,0.39341,2.06069,1.17857,0.86375,0.000940855,0.000940855,0.000940855
68,2529.34,1.68758,0.84855,0.70879,0.8655,0.80799,0.83799,0.35033,2.15111,1.15793,0.87607,0.000929853,0.000929853,0.000929853
69,2567.43,1.71069,0.78129,0.69961,0.77896,0.83337,0.82128,0.36083,2.05844,1.09705,0.87137,0.00091885,0.00091885,0.00091885
70,2604.01,1.54552,0.76235,0.6724,0.77299,0.66514,0.71731,0.31971,2.28341,1.27093,0.88465,0.000907848,0.000907848,0.000907848
71,2641.9,1.6033,0.8068,0.66478,0.90764,0.83111,0.85814,0.38347,1.97762,1.16274,0.85988,0.000896846,0.000896846,0.000896846
72,2672.98,1.71273,0.82012,0.72321,0.84036,0.79091,0.81176,0.38532,2.15286,1.2179,0.87478,0.000885844,0.000885844,0.000885844
73,2709.1,1.68711,0.81427,0.71377,0.88998,0.84644,0.87927,0.38932,2.10948,1.14461,0.86698,0.000874842,0.000874842,0.000874842
74,2746.07,1.57886,0.80846,0.64965,0.82644,0.79829,0.84753,0.38782,2.03727,1.23058,0.86489,0.000863839,0.000863839,0.000863839
75,2783,1.76718,0.87761,0.71292,0.79154,0.83864,0.82853,0.38175,2.04719,1.1789,0.86561,0.000852837,0.000852837,0.000852837
76,2820.33,1.6845,0.84203,0.71236,0.82445,0.78903,0.81394,0.37068,2.03728,1.10856,0.86869,0.000841835,0.000841835,0.000841835
77,2857.09,1.66608,0.76857,0.68689,0.90112,0.81419,0.88047,0.44256,1.97927,1.15605,0.86403,0.000830833,0.000830833,0.000830833
78,2894.67,1.69708,0.82703,0.71369,0.84393,0.82906,0.84127,0.36583,2.14501,1.12823,0.86559,0.000819831,0.000819831,0.000819831
79,2932.45,1.68834,0.75877,0.7127,0.83225,0.82955,0.87692,0.41269,1.96667,1.12483,0.85726,0.000808828,0.000808828,0.000808828
80,2969.35,1.6788,0.79979,0.71367,0.863,0.8072,0.85937,0.40529,2.09404,1.33205,0.86768,0.000797826,0.000797826,0.000797826
81,3005.15,1.67967,0.79527,0.70648,0.88373,0.86364,0.8635,0.38794,2.11166,1.05883,0.8764,0.000786824,0.000786824,0.000786824
82,3042.98,1.7624,0.87289,0.73215,0.87141,0.81591,0.84309,0.378,2.08237,1.12136,0.86293,0.000775822,0.000775822,0.000775822
