epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1333.57,1.92911,0.78294,0.7684,0.78272,0.82273,0.77386,0.35533,2.14919,1.22548,0.86865,0.00105088,0.00105088,0.00105088
58,1354.79,1.76714,0.7296,0.72776,0.8288,0.84165,0.80714,0.3745,2.00341,1.26396,0.8513,0.00103987,0.00103987,0.00103987
59,1376.7,1.85079,0.81958,0.79913,0.74881,0.76868,0.73084,0.32783,2.13542,1.20635,0.8621,0.00102887,0.00102887,0.00102887
60,1397.1,1.79319,0.86087,0.736,0.78959,0.8341,0.7604,0.36106,2.04209,1.22864,0.85184,0.00101787,0.00101787,0.00101787
61,1417.31,1.83724,0.82032,0.77809,0.79267,0.77727,0.74163,0.30762,2.2358,1.2824,0.87033,0.00100687,0.00100687,0.00100687
62,1437.44,1.77606,0.78852,0.72602,0.81981,0.86976,0.83593,0.37858,2.13873,1.25388,0.85846,0.000995866,0.000995866,0.000995866
63,1458.02,1.83568,0.80805,0.7428,0.74214,0.81136,0.76371,0.33354,2.20691,1.19491,0.86237,0.000984864,0.000984864,0.000984864
64,1484.32,1.75676,0.78492,0.73116,0.80557,0.80808,0.78833,0.38779,2.08415,1.15123,0.85237,0.000973861,0.000973861,0.000973861
65,1507.51,1.73448,0.80693,0.76339,0.80723,0.82212,0.79014,0.396,2.06619,1.18576,0.84989,0.000962859,0.000962859,0.000962859
66,1530.55,1.69159,0.77005,0.73902,0.80971,0.79773,0.81179,0.37949,2.14168,1.16775,0.85688,0.000951857,0.000951857,0.000951857
67,1553.05,1.71765,0.74129,0.71872,0.83033,0.82463,0.83192,0.37834,2.11472,1.15894,0.85524,0.000940855,0.000940855,0.000940855
68,1575.55,1.75779,0.76324,0.74697,0.81144,0.84467,0.79984,0.34103,2.23188,1.24294,0.85709,0.000929853,0.000929853,0.000929853
69,1597.97,1.67896,0.71469,0.70907,0.79971,0.83253,0.7696,0.34793,2.10877,1.18763,0.85515,0.00091885,0.00091885,0.00091885
70,1620.89,1.75177,0.78398,0.74772,0.80944,0.81074,0.75527,0.33443,2.20511,1.20588,0.85227,0.000907848,0.000907848,0.000907848
71,1643.77,1.8259,0.79494,0.77263,0.77887,0.7849,0.74313,0.31875,2.20008,1.20209,0.8581,0.000896846,0.000896846,0.000896846
72,1666.86,1.74575,0.75007,0.71004,0.84563,0.87273,0.8123,0.35393,2.16699,1.17121,0.85575,0.000885844,0.000885844,0.000885844
73,1693.1,1.82443,0.77766,0.73209,0.81802,0.84677,0.80837,0.35801,2.19679,1.23605,0.85454,0.000874842,0.000874842,0.000874842
74,1716.54,1.65748,0.75518,0.74733,0.79776,0.84773,0.79156,0.35626,2.11684,1.239,0.84819,0.000863839,0.000863839,0.000863839
