epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1090.2,1.76671,0.83205,0.72477,0.74626,0.58636,0.64144,0.23922,2.51283,1.35451,0.89452,0.00121591,0.00121591,0.00121591
43,1114.88,1.69925,0.78941,0.68069,0.80179,0.83179,0.79165,0.34067,2.15953,1.15252,0.86927,0.00120491,0.00120491,0.00120491
44,1139.52,1.58084,0.77266,0.69596,0.79454,0.77955,0.74325,0.31104,2.23089,1.19509,0.88841,0.00119391,0.00119391,0.00119391
45,1164.39,1.77679,0.85808,0.70296,0.80144,0.66356,0.6902,0.2679,2.37316,1.30502,0.88984,0.0011829,0.0011829,0.0011829
46,1191.08,1.73724,0.86226,0.74433,0.84438,0.85,0.80565,0.34756,2.15735,1.12991,0.87395,0.0011719,0.0011719,0.0011719
47,1220.87,1.71513,0.88467,0.72238,0.75168,0.73776,0.71473,0.33229,2.23903,1.29934,0.88411,0.0011609,0.0011609,0.0011609
48,1246.32,1.67787,0.8701,0.71164,0.77586,0.73669,0.7729,0.37004,2.15874,1.27613,0.87869,0.0011499,0.0011499,0.0011499
49,1270.79,1.60142,0.78892,0.69803,0.76702,0.65679,0.66054,0.33224,2.16873,1.35069,0.87805,0.00113889,0.00113889,0.00113889
50,1297.04,1.71274,0.80533,0.73295,0.82613,0.7955,0.799,0.35085,2.14616,1.22892,0.87297,0.00112789,0.00112789,0.00112789
51,1319.9,1.83157,0.76242,0.71437,0.75737,0.71818,0.7172,0.27496,2.39994,1.32335,0.89198,0.00111689,0.00111689,0.00111689
52,1353.44,1.76677,0.8286,0.74958,0.79208,0.70455,0.7326,0.30435,2.32732,1.33836,0.88338,0.00110589,0.00110589,0.00110589
53,1379.19,1.75221,0.79057,0.71092,0.82162,0.79599,0.77577,0.36037,2.2254,1.19509,0.89197,0.00109489,0.00109489,0.00109489
54,1404.81,1.59187,0.72542,0.69687,0.77664,0.75546,0.7203,0.31647,2.2498,1.35518,0.88339,0.00108388,0.00108388,0.00108388
55,1430.17,1.78236,0.85469,0.73262,0.83418,0.82183,0.81021,0.37256,2.09113,1.20278,0.87232,0.00107288,0.00107288,0.00107288
56,1455.96,1.61116,0.75736,0.66391,0.85963,0.85227,0.85808,0.3656,2.0863,1.25671,0.86862,0.00106188,0.00106188,0.00106188
57,1481.52,1.67657,0.77603,0.72443,0.87723,0.81539,0.82402,0.32663,2.20147,1.25584,0.87188,0.00105088,0.00105088,0.00105088
58,1507.37,1.67394,0.8362,0.73806,0.84735,0.84283,0.85537,0.36714,2.03457,1.18995,0.86504,0.00103987,0.00103987,0.00103987
59,1532.45,1.65965,0.76835,0.69207,0.82636,0.808,0.82607,0.34618,2.15471,1.2482,0.87318,0.00102887,0.00102887,0.00102887
60,1557.45,1.55297,0.80099,0.68431,0.80744,0.74538,0.73388,0.29189,2.35637,1.28193,0.88684,0.00101787,0.00101787,0.00101787
61,1583.56,1.60857,0.783,0.6788,0.75905,0.80389,0.79437,0.36139,2.15925,1.26016,0.87234,0.00100687,0.00100687,0.00100687
62,1609.81,1.53992,0.7005,0.67198,0.79307,0.80253,0.79323,0.38588,2.05663,1.12534,0.86672,0.000995866,0.000995866,0.000995866
63,1639.39,1.61511,0.82121,0.69385,0.8714,0.85,0.84989,0.38468,2.09235,1.17518,0.87561,0.000984864,0.000984864,0.000984864
64,1665.23,1.6692,0.71831,0.70947,0.80559,0.77933,0.75197,0.31345,2.29889,1.23111,0.88962,0.000973861,0.000973861,0.000973861
65,1691.89,1.80254,0.83305,0.75399,0.72267,0.66381,0.67469,0.269,2.43727,1.33606,0.90363,0.000962859,0.000962859,0.000962859
66,1718.32,1.76892,0.8069,0.7221,0.80129,0.79091,0.81768,0.35032,2.13556,1.15277,0.87601,0.000951857,0.000951857,0.000951857
67,1744.49,1.6461,0.74283,0.72293,0.84607,0.70044,0.74261,0.2727,2.43601,1.25904,0.8987,0.000940855,0.000940855,0.000940855
68,1770.3,1.58597,0.71603,0.69165,0.89904,0.74318,0.79603,0.34877,2.18699,1.20289,0.87892,0.000929853,0.000929853,0.000929853
69,1796.49,1.57976,0.75013,0.70652,0.86978,0.77495,0.81706,0.36274,2.1856,1.16433,0.87547,0.00091885,0.00091885,0.00091885
70,1823.76,1.63537,0.77705,0.71735,0.82677,0.74124,0.78466,0.2966,2.26906,1.25617,0.88297,0.000907848,0.000907848,0.000907848
71,1849.81,1.60787,0.69228,0.6846,0.8912,0.77955,0.83828,0.36181,2.10535,1.10692,0.87206,0.000896846,0.000896846,0.000896846
72,1875.11,1.6899,0.72106,0.7105,0.86929,0.87246,0.87064,0.3878,2.10477,1.08713,0.87338,0.000885844,0.000885844,0.000885844
73,1903.17,1.49826,0.73483,0.68394,0.86932,0.75576,0.82013,0.35651,2.13098,1.17378,0.87573,0.000874842,0.000874842,0.000874842
74,1931.72,1.62487,0.72933,0.69255,0.84936,0.79654,0.8319,0.39147,2.12326,1.0959,0.88285,0.000863839,0.000863839,0.000863839
75,1951.07,1.66154,0.68544,0.71694,0.76893,0.77727,0.74058,0.34146,2.31796,1.31367,0.89989,0.000852837,0.000852837,0.000852837
76,1983.52,1.64629,0.75539,0.73084,0.835,0.84289,0.83201,0.39534,2.07333,1.16043,0.8843,0.000841835,0.000841835,0.000841835
77,2011.08,1.58297,0.78924,0.72053,0.84138,0.81364,0.8197,0.38128,2.09507,1.18074,0.88069,0.000830833,0.000830833,0.000830833
78,2036.43,1.48547,0.69155,0.65513,0.7918,0.70682,0.75522,0.33749,2.22456,1.28131,0.88181,0.000819831,0.000819831,0.000819831
79,2062.33,1.37113,0.68723,0.614,0.84505,0.74236,0.76443,0.37689,2.03447,1.26389,0.87111,0.000808828,0.000808828,0.000808828
80,2087.79,1.56958,0.67393,0.67696,0.79327,0.70455,0.71456,0.32945,2.20461,1.32935,0.88771,0.000797826,0.000797826,0.000797826
